Unnamed: 0,0.0,0.0166666666666666,0.0.1,0.0.2,2.8833333333333333,8.0,2,26.96666666666667,5:0,13:0,0.0.3,0.0.4,0.0.5,0.0.6,2.1,Date,Going-out,Cooking,Eating,Bathing,Other,Sleeping,pred,timeLeft,sleepStart,sleepEnd,goingoutLengthPre,cookingLengthPre,eatingLengthPre,bathingLengthPre,otherLengthPre
,,,,,,,,,,,,,,,,2023年03月31日 02:59:32,0.0,0.0,0.0,0.0,8.016666666666667,-1.0,1.0,32.96666666666667,11:0,10:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:33,0.0,0.0,0.0,0.0,8.016666666666667,0.0,1.0,32.96666666666667,11:0,11:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:33,0.0,0.0,0.0,0.0,8.016666666666667,2.0,1.0,32.96666666666667,11:0,13:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:34,0.0,0.0,0.0,0.0,8.016666666666667,5.0,1.0,32.96666666666667,11:0,16:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:34,0.0,0.0,0.0,0.0,8.016666666666667,7.0,1.0,32.96666666666667,11:0,18:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:35,0.0,0.0,0.0,0.0,8.016666666666667,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:36,1.0,0.0,0.0,0.0,7.016666666666668,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:41,1.0,1.0,0.0,0.0,6.016666666666668,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:42,1.0,0.0,0.0,0.0,7.016666666666668,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:43,1.0,0.0,1.0,0.0,6.016666666666668,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:43,1.0,0.0,2.0,0.0,5.016666666666668,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 02:59:44,1.0,0.0,3.0,0.0,4.016666666666668,8.0,1.0,32.96666666666667,11:0,19:0,0.0,0.0,0.0,0.0,2.9833333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:25:19,2.0,1.0,2.0,1.0,2.583333333333334,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:32,2.0,2.0,2.0,1.0,1.583333333333334,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:33,2.0,3.0,2.0,1.0,0.5833333333333339,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:33,2.0,4.0,2.0,1.0,-0.4166666666666661,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:44,2.0,5.0,2.0,1.0,-1.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:44,2.0,6.0,2.0,1.0,-2.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:45,2.0,6.0,3.0,1.0,-3.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:45,2.0,6.0,4.0,1.0,-4.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:45,2.0,6.0,5.0,1.0,-5.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:46,2.0,6.0,4.0,1.0,-4.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:46,2.0,6.0,3.0,1.0,-3.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:46,2.0,6.0,2.0,1.0,-2.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:46,2.0,6.0,1.0,1.0,-1.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:46,2.0,6.0,0.0,1.0,-0.4166666666666661,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:47,2.0,6.0,0.0,0.0,0.5833333333333339,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:50,2.0,6.0,0.0,1.0,-0.4166666666666661,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:50,2.0,6.0,0.0,2.0,-1.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:50,2.0,6.0,0.0,3.0,-2.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:51,2.0,6.0,0.0,4.0,-3.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:51,2.0,6.0,0.0,5.0,-4.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:51,2.0,6.0,0.0,6.0,-5.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:25:51,2.0,6.0,0.0,8.0,-7.416666666666666,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 09:28:43,2.0,5.0,0.0,8.0,-6.466666666666667,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:28:43,2.0,4.0,0.0,8.0,-5.466666666666667,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:28:43,2.0,3.0,0.0,8.0,-4.466666666666667,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:28:44,2.0,1.0,0.0,8.0,-2.466666666666667,8.0,3.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:28:44,2.0,0.0,0.0,8.0,-1.4666666666666668,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:28:45,2.0,0.0,0.0,7.0,-0.4666666666666668,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:28:45,2.0,0.0,0.0,6.0,0.5333333333333332,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 09:32:31,2.0,0.0,0.0,7.0,-0.5333333333333332,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.533333333333331
,,,,,,,,,,,,,,,,2023年03月31日 09:35:16,2.0,0.0,0.0,8.0,-1.583333333333334,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.583333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:35:17,2.0,0.0,0.0,9.0,-2.583333333333334,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.583333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:35:21,2.0,0.0,0.0,8.0,-1.583333333333334,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.583333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:35:22,2.0,0.0,0.0,7.0,-0.5833333333333339,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.583333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:35:22,2.0,0.0,0.0,6.0,0.4166666666666661,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.583333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:35:46,2.0,0.0,0.0,7.0,-0.5833333333333339,8.0,2.0,8.85,18:0,2:0,0.0,0.0,0.0,0.0,9.583333333333334
,,,,,,,,,,,,,,,,2023年03月31日 09:36:15,0.0,0.0,0.0,0.0,14.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:17,1.0,0.0,0.0,0.0,13.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:18,2.0,0.0,0.0,0.0,12.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:18,3.0,0.0,0.0,0.0,11.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:18,4.0,0.0,0.0,0.0,10.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:18,5.0,0.0,0.0,0.0,9.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:18,8.0,0.0,0.0,0.0,6.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:19,9.0,0.0,0.0,0.0,5.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:19,10.0,0.0,0.0,0.0,4.4,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:19,11.0,0.0,0.0,0.0,3.4000000000000004,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:19,11.0,2.0,0.0,0.0,1.4000000000000004,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:20,11.0,4.0,0.0,0.0,-0.5999999999999996,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:20,11.0,5.0,0.0,0.0,-1.5999999999999996,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:20,11.0,6.0,0.0,0.0,-2.6,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:20,11.0,9.0,0.0,0.0,-5.6,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:21,11.0,10.0,0.0,0.0,-6.6,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:21,11.0,0.0,0.0,0.0,3.4000000000000004,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:21,11.0,1.0,0.0,0.0,2.4000000000000004,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:23,11.0,2.0,0.0,0.0,1.4000000000000004,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:26,11.0,3.0,0.0,0.0,0.4000000000000003,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:26,11.0,4.0,0.0,0.0,-0.5999999999999996,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:29,11.0,4.016666666666667,0.0,0.0,-0.6166666666666663,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:29,11.0,4.033333333333333,0.0,0.0,-0.6333333333333329,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:30,11.0,4.05,0.0,0.0,-0.6499999999999995,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:30,11.0,4.1,0.0,0.0,-0.6999999999999993,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:30,11.0,4.133333333333334,0.0,0.0,-0.7333333333333334,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:54,10.0,4.133333333333334,0.0,0.0,0.2666666666666666,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:55,9.0,4.133333333333334,0.0,0.0,1.2666666666666666,0.0,1.0,14.85,0:0,0:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:59,9.0,4.133333333333334,0.0,0.0,1.2666666666666666,1.0,1.0,14.85,0:0,1:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:59,9.0,4.133333333333334,0.0,0.0,1.2666666666666666,2.0,1.0,14.85,0:0,2:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:59,9.0,4.133333333333334,0.0,0.0,1.2666666666666666,4.0,1.0,14.85,0:0,4:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:59,9.0,4.133333333333334,0.0,0.0,1.2666666666666666,5.0,1.0,14.85,0:0,5:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:36:59,9.0,4.133333333333334,0.0,0.0,1.2666666666666666,8.0,3.0,14.85,0:0,8:0,0.0,0.0,0.0,0.0,9.6
,,,,,,,,,,,,,,,,2023年03月31日 09:37:00,9.0,4.133333333333334,0.0,0.0,1.2499999999999991,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:11,9.0,4.133333333333334,0.0,0.0,1.2499999999999991,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:12,9.0,4.133333333333334,0.0,1.0,0.2499999999999991,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:14,9.0,4.133333333333334,0.0166666666666666,1.0,0.2333333333333325,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:15,9.0,4.133333333333334,0.0333333333333333,1.0,0.2166666666666656,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:15,9.0,4.133333333333334,0.0666666666666666,1.0,0.1833333333333324,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:15,9.0,4.133333333333334,0.0833333333333333,1.0,0.1666666666666658,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:16,9.0,4.133333333333334,0.1,1.0,0.149999999999999,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:16,9.0,4.133333333333334,0.1166666666666666,1.0,0.1333333333333324,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:16,9.0,4.133333333333334,0.1333333333333333,1.0,0.1166666666666658,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:18,9.0,3.1333333333333333,0.1333333333333333,1.0,1.1166666666666665,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:19,8.0,3.1333333333333333,0.1333333333333333,1.0,2.1166666666666663,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:19,7.0,3.1333333333333333,0.1333333333333333,1.0,3.1166666666666663,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:22,6.0,3.1333333333333333,0.1333333333333333,1.0,4.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:22,5.0,3.1333333333333333,0.1333333333333333,1.0,5.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:23,4.0,3.1333333333333333,0.1333333333333333,1.0,6.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:25,5.0,3.1333333333333333,0.1333333333333333,1.0,5.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:27,6.0,3.1333333333333333,0.1333333333333333,1.0,4.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:31,7.0,3.1333333333333333,0.1333333333333333,1.0,3.1166666666666663,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:33,6.0,3.1333333333333333,0.1333333333333333,1.0,4.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:34,7.0,3.1333333333333333,0.1333333333333333,1.0,3.1166666666666663,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:37,7.0,2.1333333333333333,0.1333333333333333,1.0,4.116666666666666,9.0,1.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:38,7.0,3.1333333333333333,0.1333333333333333,1.0,3.1166666666666663,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:39,7.0,4.133333333333334,0.1333333333333333,1.0,2.116666666666666,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:41,7.0,4.133333333333334,1.1333333333333333,1.0,1.1166666666666658,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
