Unnamed: 0,0.0,0.0166666666666666,0.0.1,0.0.2,2.8833333333333333,8.0,2,26.96666666666667,5:0,13:0,0.0.3,0.0.4,0.0.5,0.0.6,2.1,Date,Going-out,Cooking,Eating,Bathing,Other,Sleeping,pred,timeLeft,sleepStart,sleepEnd,goingoutLengthPre,cookingLengthPre,eatingLengthPre,bathingLengthPre,otherLengthPre
,,,,,,,,,,,,,,,,2023年03月31日 09:37:43,7.0,4.133333333333334,2.1333333333333333,1.0,0.1166666666666658,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:43,7.0,4.133333333333334,3.1333333333333333,1.0,-0.8833333333333342,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:49,7.0,3.1333333333333333,3.1333333333333333,1.0,0.1166666666666667,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 09:37:57,7.0,4.133333333333334,3.1333333333333333,1.0,-0.8833333333333342,9.0,3.0,14.85,0:0,9:0,0.0,0.0,0.0,0.0,9.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 10:51:25,7.0,4.133333333333334,3.1333333333333333,1.0,-2.1166666666666667,9.0,3.0,13.833333333333334,0:0,9:0,0.0,0.0,0.0,0.0,10.85
,,,,,,,,,,,,,,,,2023年03月31日 10:53:44,7.0,4.133333333333334,3.1333333333333333,1.0,-2.15,9.0,3.0,13.833333333333334,0:0,9:0,0.0,0.0,0.0,0.0,10.883333333333333
,,,,,,,,,,,,,,,,2023年03月31日 10:55:11,0.0,0.0,0.0,0.0,13.083333333333334,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.916666666666666
,,,,,,,,,,,,,,,,2023年03月31日 10:55:13,0.0,0.0,0.0,0.0,13.083333333333334,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.916666666666666
,,,,,,,,,,,,,,,,2023年03月31日 10:56:45,0.0,0.0,0.0,0.0,13.066666666666666,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.933333333333334
,,,,,,,,,,,,,,,,2023年03月31日 10:56:47,0.0,0.0,0.0,0.0,13.066666666666666,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.933333333333334
,,,,,,,,,,,,,,,,2023年03月31日 10:56:58,0.0,0.0,0.0,0.0,13.066666666666666,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.933333333333334
,,,,,,,,,,,,,,,,2023年03月31日 10:57:03,0.0,0.0,0.0,0.0,13.05,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.95
,,,,,,,,,,,,,,,,2023年03月31日 10:57:12,0.0,0.0,0.0,0.0,13.05,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.95
,,,,,,,,,,,,,,,,2023年03月31日 10:57:35,0.0,0.0,0.0,0.0,13.05,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.95
,,,,,,,,,,,,,,,,2023年03月31日 10:57:44,0.0,0.0,0.0,0.0,13.05,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.95
,,,,,,,,,,,,,,,,2023年03月31日 10:57:48,0.0,0.0,0.0,0.0,13.05,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.95
,,,,,,,,,,,,,,,,2023年03月31日 10:57:52,0.0,0.0,0.0,0.0,13.05,0.0,1.0,13.833333333333334,0:0,0:0,0.0,0.0,0.0,0.0,10.95
,,,,,,,,,,,,,,,,2023年03月31日 11:00:18,0.0,0.0,0.0,0.0,13.0,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.0
,,,,,,,,,,,,,,,,2023年03月31日 11:00:22,0.0,0.0,0.0,0.0,13.0,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.0
,,,,,,,,,,,,,,,,2023年03月31日 11:00:34,0.0,0.0,0.0,0.0,13.0,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.0
,,,,,,,,,,,,,,,,2023年03月31日 11:04:37,0.0,0.0,0.0,0.0,12.933333333333334,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.066666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:04:44,0.0,0.0,0.0,0.0,12.933333333333334,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.066666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:04:56,0.0,0.0,0.0,0.0,12.933333333333334,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.066666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:07:45,0.0,0.0,0.0,0.0,12.883333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.116666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:08:38,0.0,0.0,0.0,0.0,12.866666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.133333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:10:25,0.0,0.0,0.0,0.0,12.833333333333334,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.166666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:12:23,0.0,0.0,0.0,0.0,12.8,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.2
,,,,,,,,,,,,,,,,2023年03月31日 11:14:53,0.0,0.0,0.0,0.0,12.766666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.233333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:15:02,0.0,0.0,1.0,0.0,11.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:02,0.0,0.0,2.0,0.0,10.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:02,0.0,0.0,3.0,0.0,9.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:03,0.0,0.0,7.0,0.0,5.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:03,0.0,0.0,8.0,0.0,4.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:03,0.0,0.0,9.0,0.0,3.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:04,0.0,0.0,1.0,0.0,11.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:04,0.0,0.0,3.0,0.0,9.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:05,0.0,0.0,5.0,0.0,7.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:05,0.0,0.0,7.0,0.0,5.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:05,0.0,1.0,8.0,0.0,3.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:06,0.0,4.0,8.0,0.0,0.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:06,0.0,5.0,8.0,0.0,-0.25,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:06,0.0,6.0,8.0,0.0,-1.25,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:06,0.0,7.0,8.0,0.0,-2.25,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:13,0.0,6.0,8.0,0.0,-1.25,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:13,0.0,5.0,8.0,0.0,-0.25,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:15:13,0.0,4.0,8.0,0.0,0.75,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.25
,,,,,,,,,,,,,,,,2023年03月31日 11:16:40,0.0,0.0,0.0,0.0,0.7333333333333334,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.266666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:18:56,0.0,0.0,0.0,0.0,12.7,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.3
,,,,,,,,,,,,,,,,2023年03月31日 11:22:29,0.0,0.0,0.0,0.0,12.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:32,1.0,0.0,0.0,0.0,11.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:32,2.0,0.0,0.0,0.0,10.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:32,3.0,0.0,0.0,0.0,9.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:33,7.0,0.0,0.0,0.0,5.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:33,8.0,0.0,0.0,0.0,4.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:33,10.0,0.0,0.0,0.0,2.633333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:34,10.0,1.0,0.0,0.0,1.6333333333333329,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:22:35,10.0,2.0,0.0,0.0,0.6333333333333329,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.366666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:23:47,6.0,1.0,0.0,0.0,5.616666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.383333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:23:51,6.0,2.0,0.0,0.0,4.616666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.383333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:23:51,6.0,3.0,0.0,0.0,3.616666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.383333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:23:51,6.0,4.0,0.0,0.0,2.616666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.383333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:23:51,6.0,5.0,0.0,0.0,1.6166666666666671,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.383333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:23:52,6.0,6.0,0.0,0.0,0.6166666666666671,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.383333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:24:15,6.0,4.0,0.0,0.0,2.6,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.4
,,,,,,,,,,,,,,,,2023年03月31日 11:25:30,0.0,0.0,0.0,0.0,12.583333333333334,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:39,1.0,0.0,0.0,0.0,11.583333333333334,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:41,1.0,0.0,0.0,0.0,12.583333333333334,-1.0,1.0,13.816666666666666,1:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:42,1.0,0.0,0.0,0.0,13.583333333333334,-2.0,1.0,14.816666666666666,2:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:42,1.0,0.0,0.0,0.0,14.583333333333334,-3.0,1.0,15.816666666666666,3:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:42,1.0,0.0,0.0,0.0,15.583333333333332,-4.0,1.0,16.816666666666666,4:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:42,1.0,0.0,0.0,0.0,16.583333333333332,-5.0,1.0,17.816666666666666,5:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:42,1.0,0.0,0.0,0.0,17.583333333333332,-6.0,1.0,18.816666666666663,6:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:43,1.0,0.0,0.0,0.0,18.58333333333333,-7.0,1.0,19.816666666666663,7:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:43,1.0,0.0,0.0,0.0,19.58333333333333,-8.0,1.0,20.816666666666663,8:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:43,1.0,0.0,0.0,0.0,20.58333333333333,-9.0,1.0,21.816666666666663,9:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:25:43,1.0,0.0,0.0,0.0,21.58333333333333,-10.0,1.0,22.816666666666663,10:0,0:0,0.0,0.0,0.0,0.0,11.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:28:01,1.0,3.0,4.0,1.0,-8.466666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:03,1.0,3.0,5.0,1.0,-9.466666666666669,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:04,1.0,2.0,5.0,1.0,-8.466666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:04,1.0,3.0,5.0,1.0,-9.466666666666669,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:11,1.0,2.0,5.0,1.0,-8.466666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:11,1.0,1.0,5.0,1.0,-7.466666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:11,1.0,0.0,5.0,1.0,-6.466666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:13,1.0,0.0,5.0,1.0,-5.466666666666667,-13.0,1.0,25.816666666666663,13:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:13,1.0,0.0,5.0,1.0,-4.466666666666667,-14.0,1.0,26.816666666666663,14:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:13,1.0,0.0,5.0,1.0,-2.466666666666667,-16.0,1.0,28.816666666666663,16:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:13,1.0,0.0,5.0,1.0,-0.4666666666666668,6.0,1.0,6.816666666666666,18:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:14,1.0,0.0,5.0,1.0,1.5333333333333332,4.0,1.0,8.816666666666666,20:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:14,1.0,0.0,5.0,1.0,2.533333333333333,3.0,1.0,9.816666666666666,21:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:52,0.0,0.0,0.0,0.0,12.533333333333331,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:28:54,0.0,0.0,1.0,0.0,11.533333333333331,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.466666666666669
,,,,,,,,,,,,,,,,2023年03月31日 11:29:03,0.0,0.0,0.0,0.0,0.5166666666666666,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.483333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:29:53,1.0,0.0,0.0,0.0,0.5166666666666666,-13.0,1.0,25.816666666666663,13:0,0:0,0.0,0.0,0.0,0.0,11.483333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:31:43,1.0,0.0,0.0,0.0,0.4833333333333334,-13.0,1.0,25.816666666666663,13:0,0:0,0.0,0.0,0.0,0.0,11.516666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:32:00,0.0,0.0,0.0,0.0,0.4666666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.533333333333331
,,,,,,,,,,,,,,,,2023年03月31日 11:32:43,0.0,0.0,0.0,0.0,0.4666666666666667,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.533333333333331
,,,,,,,,,,,,,,,,2023年03月31日 11:34:11,0.0,0.0,0.0,0.0,0.4333333333333333,-12.0,1.0,24.816666666666663,12:0,0:0,0.0,0.0,0.0,0.0,11.566666666666666
,,,,,,,,,,,,,,,,2023年03月31日 11:37:21,0.0,0.0,0.0,0.0,12.383333333333333,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.616666666666667
,,,,,,,,,,,,,,,,2023年03月31日 11:38:36,0.0,0.0,0.0,0.0,12.366666666666667,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.633333333333333
,,,,,,,,,,,,,,,,2023年03月31日 11:41:33,0.0,0.0,0.0,0.0,12.316666666666666,0.0,1.0,12.816666666666666,0:0,0:0,0.0,0.0,0.0,0.0,11.683333333333334
,,,,,,,,,,,,,,,,2023年03月31日 11:48:46,1.0,0.0,0.0,0.0,2.2,-12.0,1.0,27.816666666666663,15:0,3:0,0.0,0.0,0.0,0.0,11.8
,,,,,,,,,,,,,,,,2023年03月31日 13:16:04,0.0,0.0,0.0,0.0,10.733333333333333,0.0,1.0,10.783333333333331,0:0,0:0,0.0,0.0,0.0,0.0,13.266666666666667
,,,,,,,,,,,,,,,,2023年03月31日 13:20:31,0.0,0.0,0.0,0.0,10.666666666666666,0.0,1.0,10.783333333333331,0:0,0:0,0.0,0.0,0.0,0.0,13.333333333333334
,,,,,,,,,,,,,,,,2023年03月31日 13:25:15,0.0,0.0,0.0,0.0,10.583333333333334,0.0,1.0,10.783333333333331,0:0,0:0,0.0,0.0,0.0,0.0,13.416666666666666
,,,,,,,,,,,,,,,,2023年03月31日 13:29:14,5.0,5.0,0.0,0.0,0.5166666666666675,0.0,1.0,10.783333333333333,0:0,0:0,0.0,0.0,0.0,0.0,13.483333333333333
